258 0.402638 0.144175
259 0.439864 0.119368
260 0.264098 0.118498
261 0.700386 0.148083
262 0.452705 0.133513
263 0.239207 0.156524
264 0.451764 0.16863
265 0.35341 0.0914949
266 0.242403 0.1144
267 0.538409 0.166856
268 0.283678 0.124229
269 0.28486 0.135034
270 0.146593 0.21183
271 0.445778 0.141804
272 0.07244 0.184915
273 0.257115 0.204052
274 0.11848 0.156341
275 0.268128 0.166255
276 0.546654 0.157001
277 0.51225 0.169761
278 -0.115792 0.13356
279 0.286563 0.157855
280 0.429564 0.153868
281 0.765252 0.140918
282 0.291415 0.147594
283 0.296634 0.14837
284 0.372676 0.21647
285 0.349951 0.176536
286 0.346213 0.140638
287 0.402784 0.156033
288 0.865295 0.202886
289 0.0839685 0.183379
290 0.0494972 0.220179
291 0.433472 0.183909
292 0.524617 0.205111
293 0.411212 0.167569
294 0.157631 0.131559
295 0.472242 0.172518
296 0.549537 0.211339
297 0.275928 0.179081
298 0.361969 0.215424
299 0.317385 0.0050253
