x, y, z
-0.604471, 0.0387616, -0.390895
-0.604471, 0.0387616, -0.390895
-0.181265, -0.666563, -0.917393
-1.11976, -0.917093, 0.094979
-0.715049, 0.0207913, -0.751773
-0.489508, -0.542698, -0.368694
-0.144801, -1.10228, 0.0355825
0.0776911, -0.786191, 0.51706
0.0808345, -0.87046, 0.509423
0.0808345, -0.87046, 0.509423
0.0808345, -0.87046, 0.509423
-0.794497, -0.626641, -0.311426
-1.16781, -0.0606756, -1.24135
-0.792482, 0.504634, -0.667562
-0.323677, -0.481912, 0.404104
-0.323677, -0.481912, 0.404104
0.540279, 0.216382, 0.463473
0.113891, 0.540174, -0.562534
0.113891, 0.540174, -0.562534
-0.423769, 0.103961, -0.221573
-0.423769, 0.103961, -0.221573
-0.423769, 0.103961, -0.221573
-0.695618, -0.707116, 0.141117
-0.695618, -0.707116, 0.141117
-0.305251, -0.929104, 0.218212
0.161285, -0.781887, 0.611731
0.161285, -0.781887, 0.611731
-0.656176, -1.04647, 0.489111
-0.024803, -0.0315902, -0.0686249
-0.024803, -0.0315902, -0.0686249
-0.024803, -0.0315902, -0.0686249
-0.024803, -0.0315902, -0.0686249
-0.024803, -0.0315902, -0.0686249
-0.024803, -0.0315902, -0.0686249
-0.024803, -0.0315902, -0.0686249
-0.024803, -0.0315902, -0.0686249
-0.024803, -0.0315902, -0.0686249
-0.770449, -0.0841229, -1.02845
-0.721741, -0.638039, -0.878824
-0.721741, -0.638039, -0.878824
-0.721741, -0.638039, -0.878824
-0.369429, -1.3191, -0.271459
-0.369429, -1.3191, -0.271459
-0.369429, -1.3191, -0.271459
-0.369429, -1.3191, -0.271459
-0.0995308, -1.04647, 0.295449
0.144318, -0.340071, -0.124796
0.144318, -0.340071, -0.124796
0.494891, -0.239884, -0.993309
-0.074141, 0.416123, -0.473533
-0.074141, 0.416123, -0.473533
0.337911, 1.47458, -0.400721
-0.370193, 1.02499, -0.250301
-0.370193, 1.02499, -0.250301
0.240308, 1.04227, 0.178829
-0.271832, 0.0925226, 0.392586
-0.271832, 0.0925226, 0.392586
-0.271832, 0.0925226, 0.392586
-0.929532, -0.462519, -0.446407
-0.148795, -1.03708, -0.700214
-0.500929, -0.123626, -0.302192
-0.715942, 0.208244, -0.273375
-0.715942, 0.208244, -0.273375
-1.15653, 0.46037, -0.52346
-1.3641, 1.05295, 0.208218
-1.3641, 1.05295, 0.208218
-1.7698, 1.10391, -0.6823
-1.7698, 1.10391, -0.6823
-1.7502, 0.83464, 0.382062
-1.7502, 0.83464, 0.382062
-1.7502, 0.83464, 0.382062
-1.7502, 0.83464, 0.382062
-1.34458, 0.0488361, 1.41123
-1.34458, 0.0488361, 1.41123
-1.07975, -0.669664, 1.42503
-0.161564, 0.226299, 1.25248
-0.361808, -0.680869, 2.02242
-0.361808, -0.680869, 2.02242
-1.34864, -1.60733, 1.51509
-1.34864, -1.60733, 1.51509
-1.34864, -1.60733, 1.51509
-1.61833, -0.973106, 0.856384
-1.25917, 0.0609997, 0.0322119
-1.25917, 0.0609997, 0.0322119
-1.40567, -0.918898, 0.645911
-0.932458, -0.724652, -0.0380581
-0.932458, -0.724652, -0.0380581
-1.01172, -0.0503141, -0.546751
-0.807066, -0.873664, 0.00699014
-1.0772, -0.74373, -0.0818105
-0.848984, -0.390225, -0.560328
-0.848984, -0.390225, -0.560328
-0.557722, 0.513173, 0.184867
-0.557722, 0.513173, 0.184867
-0.557722, 0.513173, 0.184867
-1.4861, 1.22851, -0.596307
-1.5, 0.707808, -0.40775
-1.70262, -0.262432, -0.0559731
-0.89374, 0.145795, 0.880562
-0.89374, 0.145795, 0.880562
-0.89374, 0.145795, 0.880562
-0.89374, 0.145795, 0.880562
-0.936203, 0.732598, 0.750821
-0.151576, 1.1031, 0.323735
-0.151576, 1.1031, 0.323735
-0.151576, 1.1031, 0.323735
-1.04761, 0.368621, 0.280465
-1.84916, 0.233095, -0.0569173
-1.71197, 0.131051, 0.187831
-2.10009, 0.296118, 0.207996
-2.10009, 0.296118, 0.207996
-2.18539, -0.140188, 0.128522
-2.10669, -0.6369, 0.660885
-1.74489, -0.133597, -0.00277725
-1.74489, -0.133597, -0.00277725
-1.74489, -0.133597, -0.00277725
-1.12575, -0.654557, -0.39952
-0.555619, -0.249273, 0.0432443
-0.555619, -0.249273, 0.0432443
-0.555619, -0.249273, 0.0432443
-0.555619, -0.249273, 0.0432443
-0.00642255, 0.435158, 0.0168712
-0.00642255, 0.435158, 0.0168712
-0.00642255, 0.435158, 0.0168712
0.61801, 0.418403, 0.235478
1.58596, 1.10364, 0.789331
1.58596, 1.10364, 0.789331
1.69132, 1.57475, 1.31556
0.939579, 1.80858, 0.332181
0.939579, 1.80858, 0.332181
0.939579, 1.80858, 0.332181
0.939579, 1.80858, 0.332181
0.939579, 1.80858, 0.332181
0.939579, 1.80858, 0.332181
0.939579, 1.80858, 0.332181
1.94068, 0.84045, 0.10039
0.956037, 0.579111, -0.942546
0.147631, 0.771752, -0.628837
0.147631, 0.771752, -0.628837
0.301899, 1.50595, 0.0882273
0.301899, 1.50595, 0.0882273
0.301899, 1.50595, 0.0882273
1.34885, 0.706851, 0.196419
1.27659, 0.918393, 0.57652
1.34269, 0.341635, 0.721586
1.38084, -0.562266, -0.321872
1.38084, -0.562266, -0.321872
1.38084, -0.562266, -0.321872
1.72433, -0.246046, -0.439209
2.05059, -0.889967, -0.199743
2.05059, -0.889967, -0.199743
2.39085, -0.106841, -1.06268
2.87264, -0.412332, -0.829307
2.90251, -0.824905, -1.39055
1.86423, -0.212598, -2.14209
0.775906, -0.0675819, -1.83003
0.992777, -0.597504, -2.05744
0.0503953, 0.468593, -1.10339
0.0503953, 0.468593, -1.10339
-0.0621041, 1.37192, -1.16106
-0.55912, 1.60572, -0.27234
-0.895875, 1.19397, -1.14627
-0.895875, 1.19397, -1.14627
-0.895875, 1.19397, -1.14627
0.0733591, 0.668868, -1.53413
0.0733591, 0.668868, -1.53413
0.0733591, 0.668868, -1.53413
-0.56064, 0.278665, -0.456929
-0.56064, 0.278665, -0.456929
-0.56064, 0.278665, -0.456929
-0.56064, 0.278665, -0.456929
-0.56064, 0.278665, -0.456929
-0.56064, 0.278665, -0.456929
-0.56064, 0.278665, -0.456929
-0.56064, 0.278665, -0.456929
-0.56064, 0.278665, -0.456929
-0.56064, 0.278665, -0.456929
-0.318614, 0.509817, 0.142783
0.198856, 0.741569, -0.257848
0.183778, 0.556343, 0.350929
0.183778, 0.556343, 0.350929
-0.18008, 1.16738, 0.549715
-0.18008, 1.16738, 0.549715
-0.18008, 1.16738, 0.549715
-1.12043, 0.890889, -0.0159156
-1.12043, 0.890889, -0.0159156
-0.239729, 1.22804, 0.658605
-0.239729, 1.22804, 0.658605
-0.503386, 1.91355, 0.742223
-0.133808, 1.60762, -0.00154706
-0.133808, 1.60762, -0.00154706
-0.944709, 1.21795, 0.702118
-0.944709, 1.21795, 0.702118
-0.116392, 0.226889, 1.21112
0.577505, -0.726316, 0.7122
0.480607, -1.17148, 1.7057
0.761328, -0.91413, 1.65833
1.64784, -1.7727, 0.6117
1.97648, -1.92159, 0.488634
2.0354, -1.89349, 0.157111
1.80743, -1.24675, -0.630108
1.80743, -1.24675, -0.630108
0.892359, -1.16683, 0.099405
1.30455, -1.87351, -0.172068
1.25832, -2.37583, 0.653899
0.646861, -2.39854, -0.400705
0.646861, -2.39854, -0.400705
0.646861, -2.39854, -0.400705
0.63265, -2.00856, 0.503113
0.63265, -2.00856, 0.503113
0.380465, -1.81467, 0.110396
1.32636, -1.12505, 0.964758
0.240408, -0.387091, 1.70322
-0.688155, -0.0708121, 0.877934
-0.690125, -0.720645, -0.155305
-0.690125, -0.720645, -0.155305
-0.323699, -0.00917762, 0.0872849
-0.0882624, -0.275635, 0.450811
-0.0882624, -0.275635, 0.450811
-0.0882624, -0.275635, 0.450811
0.452255, 0.188039, 0.503882
-0.500532, 0.896215, 0.186145
-0.0524653, 0.323445, 0.0735042
-0.0524653, 0.323445, 0.0735042
-0.0561231, 0.128387, -0.610775
-0.0561231, 0.128387, -0.610775
-0.0561231, 0.128387, -0.610775
0.0272872, -0.472608, 0.309981
0.299672, -0.166674, -0.653148
1.13464, 0.0767725, -0.863764
1.06786, 0.226263, -0.060036
1.06786, 0.226263, -0.060036
0.770605, 0.238433, 0.137216
0.770605, 0.238433, 0.137216
1.17883, 0.966505, -0.20049
1.94427, 0.522369, 0.454963
1.49045, 0.876763, 0.435085
1.49045, 0.876763, 0.435085
0.62146, 1.56454, -0.213899
0.62146, 1.56454, -0.213899
0.62146, 1.56454, -0.213899
0.583058, 0.986093, -0.411836
-0.190007, 1.45253, -0.352187
0.307643, 1.44487, -0.690526
-0.598827, 2.37157, 0.100229
-0.598827, 2.37157, 0.100229
-0.628152, 1.93885, 0.56486
-0.628152, 1.93885, 0.56486
0.380891, 1.74906, 0.788996
0.380891, 1.74906, 0.788996
0.380891, 1.74906, 0.788996
0.0158814, 0.828117, 0.663514
-0.0713569, 0.554994, 0.329185
0.218869, -0.419493, 0.0950067
0.218869, -0.419493, 0.0950067
0.218869, -0.419493, 0.0950067
0.218869, -0.419493, 0.0950067
-0.697706, 0.422174, 0.743044
-0.960309, -0.39964, 0.200612
-0.960309, -0.39964, 0.200612
0.0643294, -0.761636, 0.149807
0.0291219, -0.671843, 0.467297
0.0291219, -0.671843, 0.467297
-0.355096, -0.737028, 1.08246
-0.355096, -0.737028, 1.08246
-0.355096, -0.737028, 1.08246
-0.355096, -0.737028, 1.08246
0.368841, -0.677141, 0.295514
0.914876, 0.337208, 0.228743
0.914876, 0.337208, 0.228743
0.0049353, 0.56151, -0.298492
-0.291493, -0.437098, -0.0344047
-0.291493, -0.437098, -0.0344047
-0.291493, -0.437098, -0.0344047
-0.291493, -0.437098, -0.0344047
-0.291493, -0.437098, -0.0344047
-0.209947, -0.18516, 0.233558
-0.847297, 0.37272, 0.317523
-0.847297, 0.37272, 0.317523
-0.264346, 0.706042, -0.310259
-0.295531, 0.480074, -0.0527946
-0.295531, 0.480074, -0.0527946
-0.295531, 0.480074, -0.0527946
-0.696835, 1.46629, 0.640786
-0.696835, 1.46629, 0.640786
-0.351879, 1.27281, 0.385414
-0.351879, 1.27281, 0.385414
-0.351879, 1.27281, 0.385414
-0.351879, 1.27281, 0.385414
-0.351879, 1.27281, 0.385414
-1.18382, 0.855446, 1.33026
-1.9484, 1.30892, 1.54173
-1.19286, 1.3199, 0.538087
-0.260971, 1.77913, -0.15013
-0.596291, 1.30289, -1.00694
-0.912479, 1.84122, -0.371624
-0.630841, 2.47711, -1.21454
-0.291632, 1.93029, -0.352311
-0.291632, 1.93029, -0.352311
-0.291632, 1.93029, -0.352311
-0.291632, 1.93029, -0.352311
-0.802716, 2.53941, -1.31834
-1.41015, 1.62275, -2.35115
-1.85637, 1.28383, -2.49743
-1.97227, 2.05525, -2.57614
-2.9783, 1.0772, -3.62808
-3.46454, 0.905807, -3.89122
-3.31098, 1.10962, -3.11197
-3.4824, 0.221733, -3.14595
-2.40999, 1.0281, -3.95479
-2.40999, 1.0281, -3.95479
-2.40999, 1.0281, -3.95479
-2.03898, 1.13997, -3.09666
-1.97073, 1.1723, -2.70712
-1.32385, 1.41961, -1.69791
-2.22539, 0.331293, -1.88846
-2.3495, 0.751406, -1.16248
-3.18594, 1.64683, -0.0993415
-3.66931, 1.24398, 0.330533
-3.66931, 1.24398, 0.330533
-3.66931, 1.24398, 0.330533
-2.70883, 0.592897, -0.584794
-2.70883, 0.592897, -0.584794
-1.8404, 1.55163, -0.612287
-1.8404, 1.55163, -0.612287
-1.8404, 1.55163, -0.612287
-2.05196, 0.654756, -1.33534
-2.05196, 0.654756, -1.33534
-2.05196, 0.654756, -1.33534
-2.82888, 0.983535, -2.28405
-2.17056, 0.0264133, -2.94894
-2.17056, 0.0264133, -2.94894
-2.17056, 0.0264133, -2.94894
-1.68307, 0.0906278, -3.25487
-1.86668, -0.298604, -2.87954
-2.22696, -1.34437, -1.9026
-2.87172, -0.29813, -1.17867
-1.90425, -0.397555, -1.78586
-2.03833, -0.581113, -1.17921
-1.71754, -0.471087, -0.543438
-1.71754, -0.471087, -0.543438
-2.27485, 0.363969, -0.985778
-2.83421, 0.409688, -1.6646
-3.18103, -0.357281, -1.52176
-2.81621, -1.22817, -0.840302
-2.62579, -1.06589, -1.51561
-1.57922, -1.29701, -2.20673
-1.28276, -2.06642, -1.65031
-1.28276, -2.06642, -1.65031
-1.28709, -2.84851, -1.13092
-0.477877, -3.10309, -1.52861
-0.477877, -3.10309, -1.52861
-1.07365, -2.43829, -1.35726
-0.180438, -1.49919, -2.05279
-0.0860629, -2.04705, -2.18181
-0.0860629, -2.04705, -2.18181
-0.0431501, -2.85551, -2.99361
-0.0431501, -2.85551, -2.99361
-0.0431501, -2.85551, -2.99361
-0.424394, -2.0523, -3.9297
0.458537, -2.23267, -3.72585
-0.309037, -2.79603, -3.28252
-0.530788, -2.35793, -2.4755
-0.397633, -2.47458, -2.65709
-0.788662, -3.3603, -2.52088
0.272082, -3.4951, -1.57875
-0.761786, -2.68163, -1.22484
-0.358847, -1.78203, -1.86123
-0.731828, -1.44004, -1.53662
-0.731828, -1.44004, -1.53662
-0.731828, -1.44004, -1.53662
-0.165686, -0.91741, -1.67309
-0.165686, -0.91741, -1.67309
-0.165686, -0.91741, -1.67309
-0.165686, -0.91741, -1.67309
-0.799341, -0.739594, -0.917404
-0.799341, -0.739594, -0.917404
-0.441145, -0.902635, -0.389014
0.242687, -0.6304, -0.531403
0.20891, -0.43676, -1.53791
0.883638, -0.820266, -0.957355
1.15193, -1.46355, -1.30008
2.2117, -0.507838, -0.542179
1.53281, -0.261772, 0.298415
1.53281, -0.261772, 0.298415
1.53281, -0.261772, 0.298415
1.75088, -0.611463, 0.946439
1.47061, -1.33583, 0.784366
1.94252, -1.05839, 0.815144
1.31321, -0.88447, 0.929322
1.31321, -0.88447, 0.929322
0.740126, -0.851564, 1.72445
0.740126, -0.851564, 1.72445
0.533424, 0.230464, 1.53314
0.533424, 0.230464, 1.53314
0.533424, 0.230464, 1.53314
0.533424, 0.230464, 1.53314
0.533424, 0.230464, 1.53314
0.931998, 0.631713, 0.600857
0.931998, 0.631713, 0.600857
1.86424, 0.0623589, 0.989944
1.86424, 0.0623589, 0.989944
1.86424, 0.0623589, 0.989944
0.798779, -0.506701, 1.45937
0.798779, -0.506701, 1.45937
0.475758, 0.310572, 1.34139
0.475758, 0.310572, 1.34139
-0.598371, -0.180277, 0.37079
-0.598371, -0.180277, 0.37079
-0.747093, 0.263417, 0.944701
-0.747093, 0.263417, 0.944701
-0.773333, 0.766138, 0.775205
-0.773333, 0.766138, 0.775205
-0.884132, 1.11404, -0.311427
-0.884132, 1.11404, -0.311427
-0.762397, 1.0431, -0.36112
-0.762397, 1.0431, -0.36112
-0.490871, 0.819626, -0.977911
-0.358579, 0.57147, -1.60205
0.189879, -0.407382, -1.28715
0.189879, -0.407382, -1.28715
0.200306, -0.532914, -0.249564
1.20307, -0.900317, 0.275469
1.20307, -0.900317, 0.275469
1.20307, -0.900317, 0.275469
1.14002, -1.01141, -0.219448
1.14002, -1.01141, -0.219448
1.14002, -1.01141, -0.219448
1.14002, -1.01141, -0.219448
1.39952, -0.993527, -0.875388
0.546277, -1.98706, -0.00525164
0.546277, -1.98706, -0.00525164
0.546277, -1.98706, -0.00525164
0.546277, -1.98706, -0.00525164
0.546277, -1.98706, -0.00525164
-0.107621, -1.9134, 0.00435381
-0.700147, -1.0589, -0.422631
-0.510903, -0.0293782, 0.52795
0.451131, 0.155644, -0.228355
0.516166, -0.110219, 0.239779
0.516166, -0.110219, 0.239779
0.0444751, -1.04496, 0.935098
0.0444751, -1.04496, 0.935098
0.0444751, -1.04496, 0.935098
0.0444751, -1.04496, 0.935098
0.0444751, -1.04496, 0.935098
0.0444751, -1.04496, 0.935098
0.30283, -0.75282, 0.335096
0.819691, -1.2898, 0.850773
0.819691, -1.2898, 0.850773
0.819691, -1.2898, 0.850773
0.819691, -1.2898, 0.850773
-0.10305, -0.583869, 0.183122
0.570685, -0.571919, 0.977619
0.570685, -0.571919, 0.977619
1.41524, -1.07863, 0.908637
1.41524, -1.07863, 0.908637
1.48465, -0.813475, 0.177236
1.48465, -0.813475, 0.177236
1.80503, 0.0361756, -0.217877
1.00473, 0.407578, -0.748315
1.00473, 0.407578, -0.748315
1.00473, 0.407578, -0.748315
1.29429, -0.00583949, -0.393535
1.37731, 0.754923, 0.20485
1.37731, 0.754923, 0.20485
0.581157, 1.08627, 0.568959
0.581157, 1.08627, 0.568959
0.172303, 1.17394, 0.7434
0.547923, 0.26323, 1.07073
1.15723, -0.164988, 0.672244
0.200548, -1.23727, -0.33182
-0.197918, -0.521715, -1.03589
-0.197918, -0.521715, -1.03589
0.134614, -0.959273, -0.688283
0.134614, -0.959273, -0.688283
0.134614, -0.959273, -0.688283
0.361281, -0.164379, -0.436737
0.361281, -0.164379, -0.436737
0.361281, -0.164379, -0.436737
0.299562, -0.458927, -0.345048
0.299562, -0.458927, -0.345048
0.299562, -0.458927, -0.345048
0.299562, -0.458927, -0.345048
0.183051, -0.078705, -1.18781
0.0952137, 0.790698, -0.892895
-0.276642, 0.638365, 0.0818913
-0.276642, 0.638365, 0.0818913
-0.276642, 0.638365, 0.0818913
-0.276642, 0.638365, 0.0818913
-0.276642, 0.638365, 0.0818913
-0.714253, 1.13273, 0.45737
-0.714253, 1.13273, 0.45737
0.0973275, 0.888344, 1.17384
0.0973275, 0.888344, 1.17384
0.344377, 1.32566, 1.33569
0.344377, 1.32566, 1.33569
0.646033, 1.07429, 1.86585
1.58291, 0.233823, 1.25809
1.58291, 0.233823, 1.25809
1.04852, 0.656574, 1.43435
0.464003, 1.67036, 0.823867
0.464003, 1.67036, 0.823867
-0.230394, 0.978647, 0.240526
-0.230394, 0.978647, 0.240526
-0.230394, 0.978647, 0.240526
-0.230394, 0.978647, 0.240526
-0.230394, 0.978647, 0.240526
-0.230394, 0.978647, 0.240526
0.545104, 0.834193, -0.319641
0.545104, 0.834193, -0.319641
1.26688, 0.412798, 0.454038
1.51651, -0.11844, 0.899159
1.14684, 0.274419, 1.75919
0.415779, 1.15308, 2.10832
-0.459205, 1.29577, 1.44129
-0.459205, 1.29577, 1.44129
-0.459205, 1.29577, 1.44129
-0.459205, 1.29577, 1.44129
-0.459205, 1.29577, 1.44129
-0.967479, 0.338874, 1.45632
-1.15283, -0.0724955, 1.26264
-1.15283, -0.0724955, 1.26264
-0.746314, 0.132133, 1.91844
-0.746314, 0.132133, 1.91844
0.18184, 0.778948, 0.840367
0.26932, -0.0146788, 0.384403
-0.172663, 0.24462, 0.654145
-0.172663, 0.24462, 0.654145
-0.413072, 0.478574, 0.417517
-0.413072, 0.478574, 0.417517
-0.413072, 0.478574, 0.417517
0.0704501, -0.260272, 0.922993
-0.314044, -0.575351, 0.248904
-0.00581914, -0.0261222, 0.523833
-0.00581914, -0.0261222, 0.523833
-0.00581914, -0.0261222, 0.523833
-0.604908, -0.353933, 0.577252
-0.604908, -0.353933, 0.577252
-0.604908, -0.353933, 0.577252
-1.37987, -0.840004, 0.869669
-1.37987, -0.840004, 0.869669
-1.26829, -1.286, 1.28455
-1.26829, -1.286, 1.28455
-0.299909, -1.22179, 1.22573
-0.299909, -1.22179, 1.22573
-0.687308, -1.50906, 0.272612
-1.03531, -1.48529, 0.687395
-1.03531, -1.48529, 0.687395
-0.821511, -1.18854, -0.198604
-0.821511, -1.18854, -0.198604
0.0286339, -0.813905, -0.32869
0.0286339, -0.813905, -0.32869
0.0286339, -0.813905, -0.32869
0.0286339, -0.813905, -0.32869
0.286702, -0.424643, 0.724638
0.286702, -0.424643, 0.724638
-0.403434, -1.02013, -0.0113869
-0.636189, -1.57529, -0.705302
-0.580689, -2.43294, 0.20403
-0.0274874, -1.53603, 0.546423
-0.0130651, -0.788036, 0.0171981
-0.0130651, -0.788036, 0.0171981
-0.0130651, -0.788036, 0.0171981
-0.0130651, -0.788036, 0.0171981
-0.545509, 0.0601714, -0.343328
-0.545509, 0.0601714, -0.343328
0.300722, -0.204442, 0.530354
0.479182, 0.189654, 0.307754
0.479182, 0.189654, 0.307754
0.479182, 0.189654, 0.307754
0.479182, 0.189654, 0.307754
0.479182, 0.189654, 0.307754
0.479182, 0.189654, 0.307754
0.479182, 0.189654, 0.307754
-0.111619, 0.0325763, -0.291649
-0.111619, 0.0325763, -0.291649
0.798294, -0.579247, -1.03172
0.366, 0.115903, -1.25531
0.366, 0.115903, -1.25531
-0.627355, 0.635256, -1.16532
-0.290794, 0.613769, -1.92315
-0.0830465, 1.59421, -1.59846
-0.0830465, 1.59421, -1.59846
-0.0830465, 1.59421, -1.59846
-1.07384, 2.08915, -0.545023
-0.339162, 1.03803, 0.416621
-0.970246, 1.10868, 0.829791
-1.53139, 0.351602, 0.607897
-1.53139, 0.351602, 0.607897
-1.87395, -0.0915444, 0.107852
-1.87395, -0.0915444, 0.107852
-1.88124, -0.265583, -0.556896
-2.66124, 0.644447, -0.701926
-1.84928, -0.386178, -0.705474
-1.84928, -0.386178, -0.705474
-0.830021, -0.307994, -1.31094
-1.05594, -1.28848, -0.305082
-0.14416, -1.46511, -0.786383
-0.25866, -1.71154, -0.615869
-0.398254, -1.86533, 0.178147
-0.398254, -1.86533, 0.178147
-0.779322, -0.807329, 0.725797
-1.61439, -1.35193, 0.0692142
-1.61439, -1.35193, 0.0692142
-1.61439, -1.35193, 0.0692142
-1.61439, -1.35193, 0.0692142
-1.75141, -1.18812, 1.05562
-1.75141, -1.18812, 1.05562
-1.75141, -1.18812, 1.05562
-1.08519, -0.351985, 0.256436
-0.72445, -0.0594891, 1.06879
-0.72445, -0.0594891, 1.06879
-0.0317795, 0.0943454, 0.984922
-0.577199, 0.277364, 0.057622
-0.577199, 0.277364, 0.057622
-0.577199, 0.277364, 0.057622
-0.577199, 0.277364, 0.057622
-0.577199, 0.277364, 0.057622
-0.148073, -0.796144, 0.912107
-0.148073, -0.796144, 0.912107
0.311047, 0.132291, 1.78835
0.311047, 0.132291, 1.78835
0.311047, 0.132291, 1.78835
0.311047, 0.132291, 1.78835
-0.572062, -0.804236, 1.13601
-0.572062, -0.804236, 1.13601
-0.572062, -0.804236, 1.13601
-0.384064, -1.57388, 0.882446
-0.384064, -1.57388, 0.882446
-0.384064, -1.57388, 0.882446
-1.11432, -0.944138, 0.124985
-0.676581, -1.18663, 0.222133
-0.676581, -1.18663, 0.222133
-0.0387298, -0.562443, 1.23456
-0.616887, 0.258297, 0.416186
-0.616887, 0.258297, 0.416186
-0.616887, 0.258297, 0.416186
0.10693, 0.683569, -0.464182
0.10693, 0.683569, -0.464182
0.769327, 0.0342328, 0.533706
0.769327, 0.0342328, 0.533706
-0.302661, -0.799092, -0.0523743
-0.741109, -0.104047, -0.608192
-0.741109, -0.104047, -0.608192
-0.741109, -0.104047, -0.608192
0.254256, -0.453759, -0.557767
0.254256, -0.453759, -0.557767
0.219758, -0.71408, -0.0954219
0.247875, -0.911344, -0.197521
-0.481013, -0.433637, 0.443869
-1.0341, -1.10196, 0.183276
-1.0341, -1.10196, 0.183276
-1.0341, -1.10196, 0.183276
-1.0341, -1.10196, 0.183276
-2.06976, -0.606832, -0.315081
-2.06976, -0.606832, -0.315081
-1.80159, 0.244628, -0.668975
-1.72819, -0.15055, -0.99614
-0.937855, -1.03371, -1.44908
-1.95259, -1.36132, -0.433856
-0.957038, -2.40385, -0.488272
-1.14323, -1.39314, -0.0799538
-1.56668, -2.09268, -0.0940582
-1.85639, -1.40214, -0.166541
-2.1896, -1.01628, -0.0365607
-1.55693, -1.50629, -0.258059
-1.55693, -1.50629, -0.258059
-1.85191, -1.14653, -1.30651
-1.66796, -1.47005, -0.221469
-1.66796, -1.47005, -0.221469
-0.729922, -0.417234, -0.866595
0.29621, 0.610901, -0.728384
0.29621, 0.610901, -0.728384
0.29621, 0.610901, -0.728384
0.29621, 0.610901, -0.728384
0.847363, -0.203978, 0.224134
0.847363, -0.203978, 0.224134
0.231762, 0.285946, 1.16689
0.109621, -0.732659, 0.512632
0.109621, -0.732659, 0.512632
-0.0961171, -0.679919, 0.901284
-0.0961171, -0.679919, 0.901284
0.48962, -0.991598, -0.0333805
0.326936, -0.153606, -0.406183
0.326936, -0.153606, -0.406183
0.218058, 0.621267, -0.188477
0.669732, 0.788631, -0.436694
1.44257, 0.913451, 0.265003
0.9157, 0.39285, 0.124955
0.9157, 0.39285, 0.124955
0.252708, 1.27097, 0.486627
-0.0543545, 1.63066, -0.0754963
0.449113, 1.5288, -0.105926
0.449113, 1.5288, -0.105926
0.0340433, 1.91363, -0.447126
0.0340433, 1.91363, -0.447126
-0.642401, 2.4237, -1.05818
-1.28718, 3.0596, -0.097098
-0.210905, 2.5225, 0.200636
-0.210905, 2.5225, 0.200636
0.747876, 2.00172, 1.21023
0.747876, 2.00172, 1.21023
0.466768, 1.25218, 1.98455
0.586588, 1.90267, 1.86363
1.54965, 2.24811, 0.852869
1.54965, 2.24811, 0.852869
1.21434, 1.93752, 0.410529
1.21434, 1.93752, 0.410529
1.88355, 1.07311, 0.612892
1.28637, 1.16944, 0.390709
1.83156, 0.225167, 0.172879
0.834468, -0.2828, -0.208851
-0.235925, 0.313652, -1.01319
-0.235925, 0.313652, -1.01319
-0.235925, 0.313652, -1.01319
-0.235925, 0.313652, -1.01319
-0.235925, 0.313652, -1.01319
-0.0531536, 0.750096, -1.75689
0.266675, 1.09931, -1.5437
-0.443339, 0.790584, -0.696609
-0.194796, 0.326609, -1.32685
-0.961688, 0.978706, -2.13566
-0.961688, 0.978706, -2.13566
-0.477147, 1.12876, -1.93998
-1.46415, 1.40725, -1.16487
-1.3262, 0.90393, -1.63258
-1.3262, 0.90393, -1.63258
-0.3747, 1.66917, -1.88981
-0.699412, 1.82676, -1.06913
-0.699412, 1.82676, -1.06913
-0.699412, 1.82676, -1.06913
-0.699412, 1.82676, -1.06913
0.324939, 1.42259, -0.471217
0.324939, 1.42259, -0.471217
1.19926, 0.962671, -0.280304
0.451571, 0.552821, -1.35379
0.451571, 0.552821, -1.35379
0.451571, 0.552821, -1.35379
0.451571, 0.552821, -1.35379
0.451571, 0.552821, -1.35379
0.377538, 1.00898, -0.367724
0.377538, 1.00898, -0.367724
0.377538, 1.00898, -0.367724
-0.687064, 1.45758, -0.951684
-0.687064, 1.45758, -0.951684
-1.41741, 0.855419, 0.0624181
-0.37076, 0.174545, -0.494615
-0.37076, 0.174545, -0.494615
-0.37076, 0.174545, -0.494615
-1.07609, -0.798995, -0.165873
-0.916184, 0.214018, -0.537424
-0.772506, -0.0104725, -0.149405
-0.772506, -0.0104725, -0.149405
-0.772506, -0.0104725, -0.149405
-0.772506, -0.0104725, -0.149405
-0.772506, -0.0104725, -0.149405
-0.19633, -0.426377, -0.640284
-0.461352, -0.964628, -0.0625935
-0.658207, -0.435503, 0.50428
-1.01991, -0.384781, 0.720954
-1.01991, -0.384781, 0.720954
-0.687742, -0.400644, 0.701271
-0.687742, -0.400644, 0.701271
-0.351236, 0.468528, 0.833121
-0.351236, 0.468528, 0.833121
-0.351236, 0.468528, 0.833121
-0.351236, 0.468528, 0.833121
-0.351236, 0.468528, 0.833121
-0.351236, 0.468528, 0.833121
-0.351236, 0.468528, 0.833121
-0.221666, -0.299811, 0.897969
-0.221666, -0.299811, 0.897969
0.4748, 0.400292, -0.126856
0.4748, 0.400292, -0.126856
0.710655, -0.332102, 0.320619
0.313121, -0.403313, -0.764278
0.313121, -0.403313, -0.764278
-0.025079, 0.552604, 0.10624
-0.025079, 0.552604, 0.10624
-0.678506, -0.0603341, 0.243055
-1.42756, 0.442, 0.563695
