x, y, z
4.22863, -0.498324, 12.9745
4.22863, -0.498324, 12.9745
7.29047, -1.27819, 10.3052
7.29047, -1.27819, 10.3052
4.30819, -3.74415, 11.2753
2.20978, -1.54707, 5.91337
2.20978, -1.54707, 5.91337
5.96857, 0.702331, 9.28786
7.29865, -2.77392, 6.42585
7.29865, -2.77392, 6.42585
10.7599, -1.74396, 7.45162
10.7599, -1.74396, 7.45162
8.95052, 3.66563, 10.0598
8.95052, 3.66563, 10.0598
8.0023, -1.08376, 8.16744
8.0023, -1.08376, 8.16744
8.0023, -1.08376, 8.16744
8.76456, -2.77491, 7.92713
8.76456, -2.77491, 7.92713
7.60478, -0.47837, 4.29855
7.25457, 3.56145, 8.28409
4.93537, 9.00317, 5.27482
5.40829, 10.7922, 9.71539
3.00953, 8.10011, 8.88499
3.00953, 8.10011, 8.88499
5.12784, 7.4654, 5.21116
0.771652, 9.50957, 5.54113
-4.58242, 4.00477, 10.5218
-0.76329, 3.17312, 10.5215
-4.78912, 8.20766, 12.4156
0.461423, 2.66306, 11.4414
0.461423, 2.66306, 11.4414
0.461423, 2.66306, 11.4414
0.461423, 2.66306, 11.4414
0.461423, 2.66306, 11.4414
0.461423, 2.66306, 11.4414
0.461423, 2.66306, 11.4414
0.461423, 2.66306, 11.4414
0.461423, 2.66306, 11.4414
0.461423, 2.66306, 11.4414
3.05043, -0.286587, 8.32461
6.07864, -2.25486, 9.67293
4.58657, 1.30443, 13.3231
2.22988, 2.35482, 13.1031
3.60587, 2.38394, 8.24325
3.60587, 2.38394, 8.24325
1.4133, 0.570075, 11.8873
0.767192, 5.31379, 11.4217
-3.16659, 1.59889, 15.3718
-2.96341, 2.59456, 13.6296
-2.96341, 2.59456, 13.6296
0.249409, -2.38872, 16.5505
1.00993, -2.1428, 20.5347
1.15838, -2.8494, 16.6965
0.42344, -0.00280283, 16.4162
1.79477, -2.71527, 16.4048
-0.226519, -0.218881, 17.2203
2.2138, 2.45347, 13.3489
3.6007, 5.30982, 9.36122
-1.75279, 1.75334, 4.33581
-1.75279, 1.75334, 4.33581
0.749787, -0.855873, 3.65684
0.749787, -0.855873, 3.65684
0.749787, -0.855873, 3.65684
-2.95537, -6.1384, 4.04089
-3.37359, -6.5872, 5.04453
-0.126078, -6.99541, 8.34977
-0.126078, -6.99541, 8.34977
-2.31992, -1.96402, 7.77857
-2.31992, -1.96402, 7.77857
-2.31992, -1.96402, 7.77857
-2.84615, -6.27799, 10.2673
-1.7729, -7.48285, 15.4122
-1.08271, -7.29114, 10.282
1.00425, -1.71616, 11.3635
1.00425, -1.71616, 11.3635
-1.11514, 3.79116, 7.38468
2.42724, 2.43135, 9.32657
2.22252, 5.49835, 11.2999
1.24581, 5.92219, 8.24345
1.24581, 5.92219, 8.24345
1.24581, 5.92219, 8.24345
-3.46431, 8.27347, 9.73137
-5.71633, 5.44434, 12.5219
-5.71633, 5.44434, 12.5219
-5.07727, 1.92625, 12.9715
-5.25004, 2.57646, 9.93449
-5.25004, 2.57646, 9.93449
-6.48812, 1.82473, 6.47673
-6.48812, 1.82473, 6.47673
-6.48812, 1.82473, 6.47673
-11.2761, 1.28581, 5.83759
-6.8064, -4.09919, 3.66734
-11.0428, 1.54079, 8.64455
-9.3391, 6.23716, 5.39892
-13.1442, 3.00996, 8.23828
-13.1442, 3.00996, 8.23828
-13.1442, 3.00996, 8.23828
-13.1442, 3.00996, 8.23828
-12.1744, -2.06896, 12.2416
-12.1744, -2.06896, 12.2416
-12.1744, -2.06896, 12.2416
-15.4099, -3.30791, 16.3525
-13.1874, 1.19324, 16.8252
-11.3395, 6.47324, 14.0864
-9.2821, 8.8573, 10.4479
-8.76899, 4.75538, 8.96324
-3.57513, 5.61836, 12.1496
-2.36949, 8.41442, 9.65348
-5.74729, 4.60172, 10.9658
-5.74729, 4.60172, 10.9658
-5.74729, 4.60172, 10.9658
-5.74729, 4.60172, 10.9658
-4.39837, 5.47553, 8.04297
-4.39837, 5.47553, 8.04297
-5.08332, 2.27984, 12.7475
-3.11828, -3.32353, 10.529
-4.77875, -1.00843, 11.762
-4.77875, -1.00843, 11.762
-4.63533, -5.31435, 11.0594
-4.63533, -5.31435, 11.0594
-4.32191, -6.40398, 13.0242
-4.32191, -6.40398, 13.0242
-4.32191, -6.40398, 13.0242
-4.32191, -6.40398, 13.0242
0.430241, -9.52588, 14.3405
0.00349527, -7.06356, 11.6601
0.00349527, -7.06356, 11.6601
5.08477, -4.45836, 8.14134
5.08477, -4.45836, 8.14134
5.08477, -4.45836, 8.14134
5.08477, -4.45836, 8.14134
5.08477, -4.45836, 8.14134
1.39484, 0.3136, 8.32063
1.39484, 0.3136, 8.32063
-3.18245, -0.560808, 12.0627
-5.65652, -1.25637, 10.7161
-1.87803, -5.29162, 7.00704
-1.87803, -5.29162, 7.00704
-0.264176, -3.98516, 1.75521
3.40548, -2.56419, 6.0234
3.40548, -2.56419, 6.0234
0.951264, 2.7371, 9.45038
0.91176, 5.3599, 9.17529
-2.83428, 3.94456, 12.7607
-2.83428, 3.94456, 12.7607
-0.407847, -1.46211, 12.1153
3.25908, 1.68842, 12.542
0.414086, 2.2774, 9.60523
0.414086, 2.2774, 9.60523
2.86161, 4.02739, 14.5295
4.08248, 2.12417, 12.1472
6.38183, -2.05838, 8.77717
6.38183, -2.05838, 8.77717
6.38183, -2.05838, 8.77717
6.38183, -2.05838, 8.77717
1.01258, 2.51701, 9.18922
1.01258, 2.51701, 9.18922
1.01258, 2.51701, 9.18922
1.01258, 2.51701, 9.18922
1.32696, 2.26365, 13.6391
1.32696, 2.26365, 13.6391
1.32696, 2.26365, 13.6391
3.28169, -1.73104, 12.08
3.28169, -1.73104, 12.08
1.40219, -2.79326, 16.1536
1.40219, -2.79326, 16.1536
1.40219, -2.79326, 16.1536
1.4173, -4.11398, 14.2036
5.33443, -1.94966, 9.48635
5.33443, -1.94966, 9.48635
5.33443, -1.94966, 9.48635
2.20224, 2.96273, 12.5717
5.81894, 6.95538, 8.39817
5.95905, 2.29242, 11.8041
5.95905, 2.29242, 11.8041
0.602632, -0.393912, 13.1754
-4.14522, -2.71846, 12.9485
-4.14522, -2.71846, 12.9485
-4.14522, -2.71846, 12.9485
-4.14522, -2.71846, 12.9485
-0.577686, -5.16885, 8.39317
-0.577686, -5.16885, 8.39317
-0.577686, -5.16885, 8.39317
-0.577686, -5.16885, 8.39317
-0.577686, -5.16885, 8.39317
-0.577686, -5.16885, 8.39317
2.32434, -5.41847, 9.85145
2.32434, -5.41847, 9.85145
1.01688, -7.92827, 9.84491
1.01688, -7.92827, 9.84491
5.88661, -4.57199, 7.2884
5.88661, -4.57199, 7.2884
3.85631, 0.414433, 8.25327
3.85631, 0.414433, 8.25327
3.85631, 0.414433, 8.25327
3.85631, 0.414433, 8.25327
3.85631, 0.414433, 8.25327
3.85631, 0.414433, 8.25327
3.85631, 0.414433, 8.25327
3.85631, 0.414433, 8.25327
3.85631, 0.414433, 8.25327
3.85631, 0.414433, 8.25327
8.51194, -2.11459, 8.79196
11.9309, -3.30259, 9.00089
11.9309, -3.30259, 9.00089
11.9309, -3.30259, 9.00089
7.63658, 1.42446, 10.6367
7.63658, 1.42446, 10.6367
8.59233, -2.15844, 5.76332
8.59233, -2.15844, 5.76332
6.92615, 3.1467, 6.64053
6.92615, 3.1467, 6.64053
6.92615, 3.1467, 6.64053
6.92615, 3.1467, 6.64053
6.08617, 8.49719, 9.36221
6.08617, 8.49719, 9.36221
8.56625, 8.05192, 8.79963
8.56625, 8.05192, 8.79963
8.56625, 8.05192, 8.79963
10.8711, 6.78841, 11.6014
10.8711, 6.78841, 11.6014
12.8282, 6.34755, 13.915
7.70511, 9.64283, 9.63414
7.70511, 9.64283, 9.63414
7.70511, 9.64283, 9.63414
6.17553, 6.40955, 11.3937
3.1184, 9.5807, 6.20974
6.04531, 7.11305, 7.87699
6.04531, 7.11305, 7.87699
2.4201, 2.47041, 10.187
-2.44925, 5.12617, 10.8678
-3.64531, 1.05295, 8.81169
-6.27869, 1.33839, 5.98282
-6.27869, 1.33839, 5.98282
-3.7635, 4.24002, 5.42596
-7.92934, -0.641164, 7.75244
-7.92934, -0.641164, 7.75244
-6.72384, 4.01003, 6.6654
-6.72384, 4.01003, 6.6654
-6.72384, 4.01003, 6.6654
-6.94194, 5.68982, 12.1002
-6.94194, 5.68982, 12.1002
-6.94194, 5.68982, 12.1002
-6.94194, 5.68982, 12.1002
-9.17224, 5.92781, 9.00558
-11.259, 7.22534, 5.38809
-6.93233, 11.8427, 9.43544
-6.93233, 11.8427, 9.43544
-2.82992, 9.83298, 9.90572
-2.82992, 9.83298, 9.90572
-2.82992, 9.83298, 9.90572
-2.92158, 8.68942, 6.20291
-0.672299, 7.41908, 11.0522
-0.672299, 7.41908, 11.0522
-4.28103, 4.86722, 14.1191
-2.4436, 5.76149, 13.5738
-0.164735, 3.61365, 9.91487
-3.78549, 3.991, 11.8109
-8.3029, 2.93596, 7.67971
-8.3029, 2.93596, 7.67971
-6.45641, 6.16175, 11.8561
-5.49037, 2.03302, 15.9656
-5.49037, 2.03302, 15.9656
-5.49037, 2.03302, 15.9656
-5.49037, 2.03302, 15.9656
-3.78031, -2.26225, 16.4737
-3.78031, -2.26225, 16.4737
-7.78934, -4.54223, 13.9851
-7.78934, -4.54223, 13.9851
-7.78934, -4.54223, 13.9851
-10.983, -8.90126, 8.99696
-10.983, -8.90126, 8.99696
-10.983, -8.90126, 8.99696
-11.6324, -3.27682, 11.043
-11.6324, -3.27682, 11.043
-9.55951, 1.13067, 8.2235
-5.7875, 3.74285, 6.87316
-0.416256, 2.82957, 6.25875
-3.72098, 7.50157, 7.39186
-3.72098, 7.50157, 7.39186
-3.72098, 7.50157, 7.39186
-3.72098, 7.50157, 7.39186
-4.51231, 3.50556, 12.4203
-0.099712, 6.75209, 13.7751
1.63454, 2.40908, 13.6603
1.63454, 2.40908, 13.6603
1.63454, 2.40908, 13.6603
3.89591, -1.6238, 9.75996
3.89591, -1.6238, 9.75996
-1.53111, 1.68775, 11.5383
1.67342, 0.117023, 16.3911
1.67342, 0.117023, 16.3911
-3.36392, 4.31488, 11.5129
-3.36392, 4.31488, 11.5129
-5.01092, 1.85501, 7.73734
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-1.13679, 2.05737, 3.26393
-0.175329, -0.996277, 0.667138
-0.175329, -0.996277, 0.667138
2.34775, 0.952304, -1.92272
2.34775, 0.952304, -1.92272
5.21791, 4.95154, -5.70005
5.21791, 4.95154, -5.70005
1.15005, 1.21081, -11.1111
1.15005, 1.21081, -11.1111
-0.656467, -3.58028, -13.205
3.08834, 0.433544, -7.77638
0.227693, 2.45325, -2.63559
0.227693, 2.45325, -2.63559
0.227693, 2.45325, -2.63559
0.227693, 2.45325, -2.63559
0.227693, 2.45325, -2.63559
0.227693, 2.45325, -2.63559
0.227693, 2.45325, -2.63559
0.227693, 2.45325, -2.63559
0.227693, 2.45325, -2.63559
0.227693, 2.45325, -2.63559
0.964851, 2.31469, -1.22094
0.964851, 2.31469, -1.22094
-1.44004, -0.954386, -3.36435
-1.44004, -0.954386, -3.36435
-2.66773, -0.888994, 1.53806
-2.66773, -0.888994, 1.53806
-2.66773, -0.888994, 1.53806
-2.66773, -0.888994, 1.53806
-2.66773, -0.888994, 1.53806
-2.66773, -0.888994, 1.53806
-2.66773, -0.888994, 1.53806
-2.66773, -0.888994, 1.53806
-2.66773, -0.888994, 1.53806
-2.66773, -0.888994, 1.53806
-2.66773, -0.888994, 1.53806
-2.66773, -0.888994, 1.53806
-2.66773, -0.888994, 1.53806
1.72019, -6.4039, 6.41766
0.994391, -2.73132, 6.72257
0.20195, -5.71482, 8.89336
0.20195, -5.71482, 8.89336
0.0515495, -3.86542, 12.7995
0.0515495, -3.86542, 12.7995
2.30756, -4.67829, 13.3594
7.01311, -4.54103, 7.95842
7.01311, -4.54103, 7.95842
3.80549, -1.15881, 10.0446
2.07494, 0.950879, 10.8988
-0.131346, 0.641764, 13.8183
1.67993, -0.256836, 14.8618
2.79707, -2.40016, 13.8371
8.14787, -6.99222, 10.3531
8.14787, -6.99222, 10.3531
7.03425, -3.68677, 12.5232
5.32036, -4.94239, 7.67296
4.12733, -7.94619, 8.52514
2.41498, -10.9619, 4.97744
2.41498, -10.9619, 4.97744
7.83405, -5.86484, 2.14935
9.49433, -0.307374, 2.48135
9.11083, 3.02891, 6.52342
9.11083, 3.02891, 6.52342
7.1025, 0.752025, 7.54418
7.76795, 1.08709, 6.3166
12.189, -2.28755, 5.24149
9.75801, 1.87088, 6.93284
7.88275, 1.58654, 6.7982
7.88275, 1.58654, 6.7982
7.88275, 1.58654, 6.7982
7.88275, 1.58654, 6.7982
4.08829, 4.23897, 5.79478
-0.846536, 5.84355, 6.08931
-0.846536, 5.84355, 6.08931
3.76185, 9.76316, 9.00178
3.76185, 9.76316, 9.00178
3.76185, 9.76316, 9.00178
3.76185, 9.76316, 9.00178
3.76185, 9.76316, 9.00178
-0.648558, 9.41637, 12.0067
-1.87716, 4.12806, 7.30041
2.19366, 2.61798, 8.72575
2.19366, 2.61798, 8.72575
5.46575, 1.36477, 9.5158
0.117457, -3.67362, 11.0331
0.117457, -3.67362, 11.0331
-0.999026, -7.62927, 11.3264
2.38568, -4.46259, 15.3036
2.02298, -6.88298, 12.7327
2.02298, -6.88298, 12.7327
2.51407, -3.56805, 9.23063
2.51407, -3.56805, 9.23063
2.51407, -3.56805, 9.23063
2.51407, -3.56805, 9.23063
-0.237448, -3.97381, 6.7633
-5.85603, -6.39951, 10.2591
-0.442991, -5.12479, 11.7127
-0.442991, -5.12479, 11.7127
-3.62089, -0.781192, 16.4418
-1.42075, 0.169033, 12.0146
-1.42075, 0.169033, 12.0146
-1.42075, 0.169033, 12.0146
0.224539, -1.1556, 11.8947
0.224539, -1.1556, 11.8947
0.224539, -1.1556, 11.8947
0.224539, -1.1556, 11.8947
0.224539, -1.1556, 11.8947
-1.35546, -1.41035, 11.721
-5.14133, -2.48335, 11.8403
-8.6971, 2.1459, 11.1863
-8.6971, 2.1459, 11.1863
-7.38217, -1.55079, 6.69914
-3.42133, 0.578933, 11.1593
-3.42133, 0.578933, 11.1593
1.4797, 4.01134, 8.52179
1.4797, 4.01134, 8.52179
1.4797, 4.01134, 8.52179
1.4797, 4.01134, 8.52179
1.4797, 4.01134, 8.52179
7.03003, 1.58324, 8.13782
5.80687, -4.00274, 7.19653
1.42411, -6.70764, 8.12329
-1.08817, -10.8193, 5.12336
-2.45253, -13.2898, 8.97014
-2.37275, -16.0279, 6.33161
-2.37275, -16.0279, 6.33161
-2.37275, -16.0279, 6.33161
2.23966, -11.6764, 4.29895
1.29868, -8.04285, 7.02507
2.41997, -8.94374, 9.73179
7.94421, -4.14703, 7.77581
10.5121, -0.534175, 13.1509
5.2146, 0.841287, 18.4488
5.34613, -1.15825, 15.4453
5.34613, -1.15825, 15.4453
9.56047, -0.0861634, 12.5278
9.35475, -1.54045, 8.96637
6.82834, 1.06299, 10.3932
6.82834, 1.06299, 10.3932
6.82834, 1.06299, 10.3932
7.02788, 0.616447, 7.78613
7.02788, 0.616447, 7.78613
3.86084, -4.60235, 9.52935
7.54858, -0.330857, 8.86267
7.54858, -0.330857, 8.86267
7.54858, -0.330857, 8.86267
7.14177, 2.92519, 9.7139
5.45753, 0.601467, 15.1391
5.45753, 0.601467, 15.1391
5.45753, 0.601467, 15.1391
5.45753, 0.601467, 15.1391
5.7702, -4.44334, 13.3716
5.0879, -0.371304, 15.5646
5.0879, -0.371304, 15.5646
8.48113, -4.72047, 11.1072
7.54923, -9.21218, 8.72795
7.54923, -9.21218, 8.72795
6.04721, -4.19516, 11.0805
6.04721, -4.19516, 11.0805
5.60344, -7.81888, 8.34605
1.82484, -5.77067, 10.561
6.41651, -4.3914, 4.93732
11.1057, -3.57692, 8.03672
11.1057, -3.57692, 8.03672
11.1057, -3.57692, 8.03672
5.53053, -6.79773, 2.66205
5.53053, -6.79773, 2.66205
2.88666, -3.04756, -1.50986
5.91969, 1.0663, -4.79905
7.84882, -4.43589, -6.79615
4.82961, -6.09317, -8.6683
0.933973, -8.48107, -9.60348
0.933973, -8.48107, -9.60348
4.13229, -6.78427, -6.70426
4.13229, -6.78427, -6.70426
6.30839, -3.83481, -7.9947
1.13397, -1.97234, -8.91832
-0.511891, -4.56138, -7.40517
0.172681, -1.09751, -10.0666
5.72079, -0.373344, -13.0187
4.85019, -3.83501, -8.79318
0.512361, -9.35247, -7.3421
-3.59609, -9.77648, -11.0364
-8.35316, -10.6127, -7.0656
-3.8427, -11.7546, -10.9314
-6.03051, -16.7647, -8.0804
-6.03051, -16.7647, -8.0804
-6.70266, -11.7223, -8.29337
-6.70266, -11.7223, -8.29337
-1.08309, -6.14397, -11.9158
-1.37659, -6.24916, -7.82939
-3.09412, -7.16368, -4.74921
-3.09412, -7.16368, -4.74921
0.5143, -4.61632, -8.10949
5.6782, -3.56108, -5.25134
6.39954, -3.4913, -9.53145
4.21146, -0.652571, -8.94148
3.38361, 1.16372, -13.1718
1.76866, 5.72678, -10.4763
2.19078, 8.78709, -5.88178
2.19078, 8.78709, -5.88178
2.94803, 8.24143, -7.42318
6.17228, 10.5833, -5.11557
6.17228, 10.5833, -5.11557
5.69103, 9.78296, -9.98303
5.69103, 9.78296, -9.98303
5.69103, 9.78296, -9.98303
9.57136, 5.69834, -7.61126
6.74995, 10.1398, -10.0915
6.74995, 10.1398, -10.0915
3.20944, 8.10554, -8.84692
3.20944, 8.10554, -8.84692
-1.51185, 8.17799, -10.158
-2.80887, 9.43891, -5.04727
-2.80887, 9.43891, -5.04727
-2.80887, 9.43891, -5.04727
1.55094, 5.84475, -4.62187
1.55094, 5.84475, -4.62187
1.55094, 5.84475, -4.62187
2.71043, 4.22974, -6.14296
4.44185, -1.40088, -10.1995
4.44185, -1.40088, -10.1995
5.1432, -4.90342, -8.05212
3.35823, 0.406798, -9.85191
2.51652, 5.51245, -12.2813
1.95801, 1.57539, -14.1369
2.31854, 5.83311, -12.3872
-2.05888, 1.33671, -17.5141
-2.05888, 1.33671, -17.5141
-3.48444, -1.24939, -15.9733
-8.29532, 1.19479, -13.137
-8.29532, 1.19479, -13.137
-3.40402, 3.80975, -9.20996
-3.40402, 3.80975, -9.20996
-2.42253, -1.62238, -8.50359
-2.23979, 0.601621, -4.92054
-2.59093, 4.40278, -6.62539
0.178993, 6.87898, -2.5061
0.178993, 6.87898, -2.5061
0.178993, 6.87898, -2.5061
-0.342993, 2.68177, -3.92572
-2.36505, 8.02626, -2.38085
-0.504377, 6.64499, -2.95673
1.29409, 1.88981, -7.49164
1.29409, 1.88981, -7.49164
1.29409, 1.88981, -7.49164
1.29409, 1.88981, -7.49164
1.29409, 1.88981, -7.49164
-2.62207, 4.42306, -6.84052
-2.62207, 4.42306, -6.84052
2.8242, 3.87977, -6.16554
-1.66695, 5.92715, -9.10849
-5.89813, 3.57022, -3.61771
-5.89813, 3.57022, -3.61771
-8.82174, 5.77635, -8.61288
-8.82174, 5.77635, -8.61288
-7.54783, 8.33237, -13.4023
-7.54783, 8.33237, -13.4023
-9.54418, 6.86793, -18.0684
-9.54418, 6.86793, -18.0684
-15.1113, 10.7965, -17.2395
-15.8752, 5.19407, -22.4292
-18.7423, 1.20528, -21.75
-13.1708, 4.80742, -24.4405
-15.7529, 3.34908, -21.7648
-13.172, 2.85963, -23.4189
-13.172, 2.85963, -23.4189
-11.1223, 2.51386, -23.8554
-16.3572, -2.60413, -19.8659
-16.3572, -2.60413, -19.8659
-16.3572, -2.60413, -19.8659
-13.2842, 2.81631, -21.9732
-13.2842, 2.81631, -21.9732
-9.01637, 2.26712, -24.2782
-9.08274, 2.92543, -24.4325
-9.08274, 2.92543, -24.4325
-6.76328, 2.97665, -20.5484
-8.27071, -0.0308501, -21.7458
-11.8575, -0.774076, -19.3813
-10.8197, -5.15598, -20.2801
-6.24652, -5.90657, -23.164
-2.1061, -2.96314, -26.4614
1.29298, -5.88043, -23.7749
1.29298, -5.88043, -23.7749
6.12507, -9.93322, -18.2816
5.34009, -7.1029, -13.4
2.2774, -9.46306, -11.3882
2.2774, -9.46306, -11.3882
-2.36739, -6.62106, -9.72024
-1.86508, -8.02076, -5.02919
-6.42704, -13.4853, -8.62507
-6.88031, -11.3647, -9.10386
-6.88031, -11.3647, -9.10386
-1.40771, -15.8175, -8.92666
0.294611, -12.6422, -6.23723
4.50951, -7.20467, -11.7496
7.98273, -5.72278, -10.8387
7.98273, -5.72278, -10.8387
3.53299, -6.56364, -15.8233
3.53299, -6.56364, -15.8233
3.05568, -6.59085, -11.448
-1.34131, -7.16063, -16.3936
-4.80189, -8.23897, -14.1381
-4.79024, -11.2821, -10.7747
-4.79024, -11.2821, -10.7747
-3.93478, -7.272, -6.49602
-7.78544, -2.70367, -5.2403
-2.24418, -1.02763, -3.12559
-2.24418, -1.02763, -3.12559
-2.24418, -1.02763, -3.12559
-2.24418, -1.02763, -3.12559
-2.24418, -1.02763, -3.12559
-2.24418, -1.02763, -3.12559
-2.24418, -1.02763, -3.12559
-1.30054, 1.9656, -3.63058
-1.30054, 1.9656, -3.63058
-1.30054, 1.9656, -3.63058
-1.30054, 1.9656, -3.63058
-1.30054, 1.9656, -3.63058
-1.30054, 1.9656, -3.63058
-5.72268, 1.86721, -8.52618
-5.72268, 1.86721, -8.52618
-5.72268, 1.86721, -8.52618
-0.982698, 0.548379, -13.1163
-0.982698, 0.548379, -13.1163
-0.982698, 0.548379, -13.1163
-1.71653, -2.18079, -11.8568
-0.0471288, 1.5206, -10.5198
-0.0471288, 1.5206, -10.5198
-3.11115, -2.99238, -10.9716
-8.12788, -0.266159, -13.1871
-8.12788, -0.266159, -13.1871
-3.29076, 3.03987, -16.6433
-3.29076, 3.03987, -16.6433
-6.92041, -1.49405, -21.7427
-12.087, -2.40216, -19.4954
-17.7168, 3.04198, -17.1654
-18.5942, 6.80936, -12.0193
-13.5942, 10.8971, -15.3139
-8.4485, 9.23395, -12.8716
-3.69136, 8.65166, -9.35433
-5.77383, 7.18938, -14.0788
-5.77383, 7.18938, -14.0788
-4.85861, 9.26908, -13.764
-1.26789, 4.23282, -18.0302
-3.32202, 2.90688, -14.0892
-3.32202, 2.90688, -14.0892
-5.41513, 1.95489, -13.2351
-6.4168, 4.98125, -7.78615
-6.4168, 4.98125, -7.78615
-6.4168, 4.98125, -7.78615
-6.4168, 4.98125, -7.78615
-1.25226, 3.94332, -11.6943
-2.63682, 6.05473, -14.8247
2.12769, 2.03248, -15.922
-0.398006, 6.1417, -15.7592
-5.74613, 7.54449, -12.7078
-0.530965, 7.12343, -9.80643
4.29259, 3.77606, -8.99416
4.29259, 3.77606, -8.99416
5.22157, 0.967022, -9.07201
5.22157, 0.967022, -9.07201
5.22157, 0.967022, -9.07201
1.99202, -3.29979, -10.4006
1.99202, -3.29979, -10.4006
1.99202, -3.29979, -10.4006
1.99202, -3.29979, -10.4006
3.04483, -1.71237, -12.3854
3.04483, -1.71237, -12.3854
3.04483, -1.71237, -12.3854
3.04483, -1.71237, -12.3854
3.63736, -0.936409, -9.58998
6.54936, 4.01109, -7.3438
6.54936, 4.01109, -7.3438
6.54936, 4.01109, -7.3438
5.65803, 4.95508, -10.0175
5.65803, 4.95508, -10.0175
5.65803, 4.95508, -10.0175
5.65803, 4.95508, -10.0175
5.65803, 4.95508, -10.0175
9.65066, 1.45051, -6.74276
8.57697, 2.97728, -8.8997
8.57697, 2.97728, -8.8997
3.72717, -1.56512, -5.90099
6.70775, 2.98139, -2.48754
8.22382, 1.37952, -3.0565
5.06192, 6.24216, -5.96584
5.06192, 6.24216, -5.96584
6.39335, 10.3358, -8.54538
5.82972, 5.64266, -12.1893
5.27772, 1.90613, -13.436
4.99155, 0.998828, -10.6198
4.99155, 0.998828, -10.6198
4.99155, 0.998828, -10.6198
4.99155, 0.998828, -10.6198
4.99155, 0.998828, -10.6198
1.13227, 4.1015, -8.91535
1.13227, 4.1015, -8.91535
2.40559, 1.86831, -11.7049
2.40559, 1.86831, -11.7049
2.40559, 1.86831, -11.7049
-2.76383, 4.57899, -7.48114
-2.76383, 4.57899, -7.48114
0.399289, 3.15668, -3.20041
0.399289, 3.15668, -3.20041
0.399289, 3.15668, -3.20041
0.399289, 3.15668, -3.20041
0.399289, 3.15668, -3.20041
0.399289, 3.15668, -3.20041
0.399289, 3.15668, -3.20041
-2.20418, 7.08656, -3.56039
-2.20418, 7.08656, -3.56039
-2.20418, 7.08656, -3.56039
-2.20418, 7.08656, -3.56039
0.790512, 12.6919, -4.35068
5.33212, 13.2218, -7.33568
3.18885, 10.4145, -9.74466
0.57599, 6.9782, -12.4613
1.8482, 5.34597, -9.12297
1.8482, 5.34597, -9.12297
1.8482, 5.34597, -9.12297
-1.72179, 7.4032, -7.96502
-1.72179, 7.4032, -7.96502
-1.72179, 7.4032, -7.96502
-5.42162, 2.10965, -13.1975
-0.0106583, -1.13496, -12.9245
-1.25636, -4.73741, -10.0792
-4.96384, -3.9868, -10.7857
-4.96384, -3.9868, -10.7857
-4.96384, -3.9868, -10.7857
-4.96384, -3.9868, -10.7857
-4.96384, -3.9868, -10.7857
0.542822, -8.6035, -12.3312
2.98772, -9.62968, -8.9629
7.50723, -8.74454, -7.04986
5.85579, -11.0803, -8.68613
11.0867, -12.2887, -12.6166
11.0867, -12.2887, -12.6166
16.5255, -8.50233, -11.6328
11.389, -12.6167, -9.17699
11.389, -12.6167, -9.17699
11.389, -12.6167, -9.17699
6.15826, -12.1908, -4.67501
6.15826, -12.1908, -4.67501
6.15826, -12.1908, -4.67501
11.4313, -7.64902, -1.55375
12.3268, -11.2943, 2.4465
12.3268, -11.2943, 2.4465
12.3268, -11.2943, 2.4465
13.8759, -7.79059, -1.79439
13.8759, -7.79059, -1.79439
14.3859, -6.07338, -5.48712
14.3859, -6.07338, -5.48712
14.3859, -6.07338, -5.48712
17.0234, -4.68141, -6.12582
11.5661, -1.86412, -1.77122
11.6456, -0.146463, 3.39304
11.6456, -0.146463, 3.39304
7.69071, -5.70881, -2.25028
6.39505, -0.939045, -6.97108
1.86227, 1.61654, -3.8521
1.86227, 1.61654, -3.8521
5.40125, 5.04125, -3.77405
4.49153, 5.78549, -7.63996
4.69758, 4.96833, -12.8263
4.69758, 4.96833, -12.8263
3.81657, 2.65551, -8.92599
3.81657, 2.65551, -8.92599
1.6983, 5.24024, -13.8865
0.349226, 8.612, -9.21348
2.52229, 6.20393, -6.82369
-1.78932, 7.67052, -8.2072
-1.78932, 7.67052, -8.2072
-1.78932, 7.67052, -8.2072
-1.78932, 7.67052, -8.2072
-5.90149, 6.35479, -5.39684
-5.36247, 5.40675, -6.52806
-5.36247, 5.40675, -6.52806
-3.19222, 6.59217, -4.43507
-3.793, 8.41317, -1.72171
-3.793, 8.41317, -1.72171
-3.793, 8.41317, -1.72171
-8.79523, 10.5062, -4.37794
-13.268, 5.43232, -3.06013
-13.268, 5.43232, -3.06013
-15.7032, 7.68689, -3.72716
-15.7032, 7.68689, -3.72716
