           Iteration         Path Length         Temperature
               18900             1124.32               61.65
               19000             1123.51                61.5
               19100             880.461               61.35
               19200             1091.13                61.2
               19300             851.935               61.05
               19400               984.7                60.9
               19500             872.589               60.75
               19600             1218.68                60.6
               19700             877.081               60.45
               19800             1124.89                60.3
               19900             913.737               60.15
               20000             731.477                  60
               20100             893.773               59.85
               20200             915.927                59.7
               20300             882.051               59.55
               20400              1003.1                59.4
               20500             868.668               59.25
               20600             897.312                59.1
               20700             839.393               58.95
               20800             1016.24                58.8
               20900             942.164               58.65
               21000             1035.04                58.5
               21100             990.479               58.35
               21200             982.641                58.2
               21300             1063.34               58.05
               21400              974.81                57.9
               21500             1030.98               57.75
               21600             822.719                57.6
               21700             967.466               57.45
               21800             1053.59                57.3
               21900             837.902               57.15
               22000             908.563                  57
               22100             817.153               56.85
               22200             1001.79                56.7
               22300             953.137               56.55
               22400             875.949                56.4
               22500             1041.98               56.25
               22600             1017.85                56.1
               22700             881.058               55.95
               22800             914.255                55.8
               22900             932.041               55.65
               23000             1085.84                55.5
               23100             1123.36               55.35
               23200             983.587                55.2
               23300             855.747               55.05
               23400             905.921                54.9
               23500             875.372               54.75
               23600             1028.17                54.6
               23700             917.945               54.45
               23800             1002.58                54.3
               23900             987.847               54.15
               24000             1049.49                  54
               24100              857.79               53.85
               24200             983.793                53.7
               24300             938.713               53.55
               24400             1036.03                53.4
               24500             995.938               53.25
               24600             852.689                53.1
               24700             923.201               52.95
               24800             755.045                52.8
               24900              1028.2               52.65
               25000             933.818                52.5
               25100             938.672               52.35
               25200              871.67                52.2
               25300             760.475               52.05
               25400             688.595                51.9
               25500             843.892               51.75
               25600             924.947                51.6
               25700             1171.78               51.45
               25800             920.453                51.3
               25900             558.674               51.15
               26000              862.25                  51
               26100             915.518               50.85
               26200             905.392                50.7
               26300              864.43               50.55
               26400             1008.59                50.4
               26500             1024.16               50.25
               26600             1057.21                50.1
               26700             942.999               49.95
               26800             999.695                49.8
               26900             922.026               49.65
               27000             971.692                49.5
               27100             952.642               49.35
               27200             758.919                49.2
               27300             960.265               49.05
               27400             924.241                48.9
               27500              973.42               48.75
               27600             1121.13                48.6
               27700             850.511               48.45
               27800             1070.97                48.3
               27900             883.403               48.15
               28000             961.724                  48
               28100             963.785               47.85
               28200             875.549                47.7
               28300             885.625               47.55
               28400             829.524                47.4
               28500             894.243               47.25
               28600             933.515                47.1
               28700             1067.98               46.95
               28800             1106.23                46.8
               28900             839.375               46.65
               29000             920.062                46.5
               29100             1012.75               46.35
               29200             1116.95                46.2
               29300             981.175               46.05
               29400             926.519                45.9
               29500              899.21               45.75
               29600              928.01                45.6
               29700             770.019               45.45
               29800             789.835                45.3
               29900             865.505               45.15
               30000             864.107                  45
               30100              889.45               44.85
               30200             878.012                44.7
               30300             921.899               44.55
               30400             1012.14                44.4
               30500              1009.3               44.25
               30600             948.654                44.1
               30700             852.209               43.95
               30800             1039.23                43.8
               30900             982.095               43.65
               31000              866.43                43.5
               31100             940.521               43.35
               31200             1075.73                43.2
               31300             1117.46               43.05
               31400             1005.94                42.9
               31500             1020.11               42.75
               31600             987.135                42.6
               31700             862.791               42.45
               31800             792.489                42.3
               31900             949.012               42.15
               32000               928.4                  42
               32100             908.428               41.85
               32200             709.555                41.7
               32300              952.89               41.55
               32400              989.02                41.4
               32500             899.743               41.25
               32600              1025.7                41.1
               32700             765.456               40.95
               32800             641.063                40.8
               32900               954.6               40.65
               33000             851.904                40.5
               33100             788.998               40.35
               33200             946.365                40.2
               33300             704.208               40.05
               33400             935.804                39.9
               33500             1054.83               39.75
               33600             970.781                39.6
               33700             1167.59               39.45
               33800             1034.42                39.3
               33900             873.173               39.15
               34000             1058.26                  39
               34100             969.108               38.85
               34200             1026.04                38.7
               34300             797.008               38.55
               34400             852.434                38.4
               34500             809.012               38.25
               34600             947.961                38.1
               34700             777.121               37.95
               34800             878.649                37.8
               34900             1149.99               37.65
               35000             933.797                37.5
               35100             804.086               37.35
               35200             897.406                37.2
               35300              798.73               37.05
               35400             955.434                36.9
               35500             738.456               36.75
               35600             980.753                36.6
               35700             861.305               36.45
               35800             716.684                36.3
               35900             643.918               36.15
               36000             853.056                  36
               36100             835.793               35.85
               36200             919.169                35.7
               36300             925.501               35.55
               36400             869.265                35.4
               36500             772.212               35.25
               36600             949.788                35.1
               36700             805.547               34.95
               36800              835.38                34.8
               36900             978.219               34.65
               37000             854.363                34.5
               37100             747.026               34.35
               37200             877.495                34.2
               37300             661.702               34.05
               37400             879.289                33.9
               37500             849.162               33.75
               37600             992.419                33.6
               37700             684.324               33.45
               37800             736.161                33.3
               37900             798.046               33.15
               38000              930.01                  33
               38100             911.709               32.85
               38200             917.528                32.7
               38300             971.064               32.55
               38400             909.685                32.4
               38500             825.223               32.25
               38600             688.629                32.1
               38700              794.83               31.95
               38800             829.902                31.8
               38900             778.511               31.65
               39000             827.687                31.5
               39100             813.855               31.35
               39200             697.051                31.2
               39300             941.288               31.05
               39400             937.594                30.9
               39500             834.639               30.75
               39600             892.677                30.6
               39700             710.762               30.45
               39800             827.474                30.3
               39900              875.31               30.15
               40000             849.097                  30
               40100              999.36               29.85
               40200              760.91                29.7
               40300             753.221               29.55
               40400             812.337                29.4
               40500              721.49               29.25
               40600             810.311                29.1
               40700             773.055               28.95
               40800             760.855                28.8
               40900             702.062               28.65
               41000             941.222                28.5
               41100             933.652               28.35
               41200             733.464                28.2
               41300             729.042               28.05
               41400             795.738                27.9
               41500             835.643               27.75
               41600             656.572                27.6
               41700             890.762               27.45
               41800             879.988                27.3
               41900             808.159               27.15
               42000             937.941                  27
               42100             982.261               26.85
               42200             603.307                26.7
               42300              649.63               26.55
               42400              725.93                26.4
               42500              668.39               26.25
               42600             751.713                26.1
               42700             724.728               25.95
               42800             838.679                25.8
               42900             943.164               25.65
               43000              685.66                25.5
               43100             676.172               25.35
               43200             787.782                25.2
               43300             794.117               25.05
               43400             638.885                24.9
               43500             759.093               24.75
               43600             748.371                24.6
               43700             687.105               24.45
               43800             744.078                24.3
               43900             628.077               24.15
               44000             782.602                  24
               44100             737.118               23.85
               44200             697.032                23.7
               44300              531.03               23.55
               44400             614.862                23.4
               44500             735.121               23.25
               44600             695.716                23.1
               44700             639.328               22.95
               44800             861.837                22.8
               44900             859.127               22.65
               45000             604.146                22.5
               45100             582.267               22.35
               45200             743.933                22.2
               45300             613.434               22.05
               45400             744.657                21.9
               45500             698.938               21.75
               45600             758.927                21.6
               45700             807.716               21.45
               45800             769.001                21.3
               45900             629.169               21.15
               46000               819.4                  21
               46100             742.027               20.85
               46200             816.127                20.7
               46300             732.355               20.55
               46400             621.597                20.4
               46500             754.643               20.25
               46600             799.036                20.1
               46700             772.363               19.95
               46800              696.36                19.8
               46900             652.282               19.65
               47000              678.87                19.5
               47100             693.963               19.35
               47200             621.868                19.2
               47300             534.486               19.05
               47400             635.664                18.9
               47500             597.819               18.75
               47600             660.562                18.6
               47700             572.792               18.45
               47800              797.48                18.3
               47900             610.102               18.15
               48000             571.241                  18
               48100             752.138               17.85
               48200             652.043                17.7
               48300             596.368               17.55
               48400             663.971                17.4
               48500             638.348               17.25
               48600             671.392                17.1
               48700             621.229               16.95
               48800             437.407                16.8
               48900             426.595               16.65
               49000             512.638                16.5
               49100             584.622               16.35
               49200             533.069                16.2
               49300             475.332               16.05
               49400             521.282                15.9
               49500             516.397               15.75
               49600              570.58                15.6
               49700             561.964               15.45
               49800             527.458                15.3
               49900             479.021               15.15
               50000             564.909                  15
               50100             488.582               14.85
               50200             518.173                14.7
               50300             547.945               14.55
               50400             552.568                14.4
               50500             469.644               14.25
               50600             519.724                14.1
               50700             524.721               13.95
               50800             649.618                13.8
               50900             587.775               13.65
               51000             658.722                13.5
               51100             736.823               13.35
               51200             669.359                13.2
               51300             563.067               13.05
               51400             562.879                12.9
               51500             526.629               12.75
               51600             530.864                12.6
               51700             575.897               12.45
               51800             536.582                12.3
               51900             528.944               12.15
               52000             599.358                  12
               52100             574.143               11.85
               52200             503.414                11.7
               52300             500.117               11.55
               52400             482.565                11.4
               52500             488.248               11.25
               52600             474.035                11.1
               52700             587.677               10.95
               52800             528.291                10.8
               52900              534.86               10.65
               53000             464.757                10.5
               53100             476.499               10.35
               53200             435.867                10.2
               53300             473.292               10.05
               53400             479.484                 9.9
               53500             492.515                9.75
               53600             581.884                 9.6
               53700             517.726                9.45
               53800             534.484                 9.3
               53900              534.91                9.15
               54000             527.322                   9
               54100             546.698                8.85
               54200             465.067                 8.7
               54300             473.279                8.55
               54400             449.816                 8.4
               54500              450.56                8.25
               54600             435.732                 8.1
               54700             431.082                7.95
               54800             460.898                 7.8
               54900             453.855                7.65
               55000             470.497                 7.5
               55100             402.056                7.35
               55200             415.961                 7.2
               55300             428.304                7.05
               55400             413.634                 6.9
               55500             411.355                6.75
               55600             448.866                 6.6
               55700             423.237                6.45
               55800             431.807                 6.3
               55900             401.915                6.15
               56000             417.016                   6
               56100             415.186                5.85
               56200             386.789                 5.7
               56300              386.18                5.55
               56400              391.85                 5.4
               56500              380.06                5.25
               56600             365.699                 5.1
               56700             364.676                4.95
               56800             367.958                 4.8
               56900             366.662                4.65
               57000             364.791                 4.5
               57100             363.561                4.35
               57200             371.853                 4.2
               57300             367.949                4.05
               57400             351.209                 3.9
               57500              344.03                3.75
               57600             345.644                 3.6
               57700             347.287                3.45
               57800             327.562                 3.3
               57900             331.157                3.15
               58000             315.474                   3
               58100             326.539                2.85
               58200             323.978                 2.7
               58300             318.262                2.55
               58400             314.863                 2.4
               58500             315.457                2.25
               58600             326.764                 2.1
               58700             327.899                1.95
               58800             322.018                 1.8
               58900             311.623                1.65
               59000             306.275                 1.5
               59100             306.284                1.35
               59200             306.642                 1.2
               59300             310.835                1.05
               59400             308.192                 0.9
               59500             307.377                0.75
               59600             306.566                 0.6
               59700             306.566                0.45
               59800             306.566                 0.3
               59900             306.566                0.15
